site_no,dateTime,tz_cd,Discharge_ft3s,WaterTemp_C,DOsat_pct,DO_mgL
5420500,3/7/2017 15:40,CST,137000,5.2,NA,NA
5420500,3/7/2017 15:50,CST,135000,5.2,NA,NA
5420500,3/7/2017 16:00,CST,136000,5.2,NA,NA
5420500,3/7/2017 16:10,CST,137000,5.2,NA,NA
5420500,3/7/2017 16:20,CST,136000,5.2,NA,NA
5420500,3/7/2017 16:30,CST,137000,5.2,103,12.7
5420500,3/7/2017 16:40,CST,136000,5.3,NA,NA
5420500,3/7/2017 16:50,CST,137000,5.3,NA,NA
5420500,3/7/2017 17:00,CST,136000,5.3,104,12.9
5420500,3/7/2017 17:10,CST,136000,5.3,NA,NA
5420500,3/7/2017 17:20,CST,135000,5.3,NA,NA
5420500,3/7/2017 17:30,CST,136000,5.3,103,12.8
5420500,3/7/2017 17:40,CST,136000,5.3,NA,NA
5420500,3/7/2017 17:50,CST,136000,5.3,NA,NA
5420500,3/7/2017 18:00,CST,136000,5.3,103,12.8
5420500,3/7/2017 18:10,CST,135000,5.3,NA,NA
5420500,3/7/2017 18:20,CST,135000,5.3,NA,NA
5420500,3/7/2017 18:30,CST,136000,5.4,103,12.7
5420500,3/7/2017 18:40,CST,135000,5.3,NA,NA
5420500,3/7/2017 18:50,CST,135000,5.4,NA,NA
5420500,3/7/2017 19:00,CST,134000,5.4,102,12.7
5420500,3/7/2017 19:10,CST,135000,5.4,NA,NA
5420500,3/7/2017 19:20,CST,136000,5.4,NA,NA
5420500,3/7/2017 19:30,CST,135000,5.4,102,12.6
5420500,3/7/2017 19:40,CST,136000,5.4,NA,NA
5420500,3/7/2017 19:50,CST,135000,5.4,NA,NA
5420500,3/7/2017 20:00,CST,136000,5.4,103,12.9
5420500,3/7/2017 20:10,CST,136000,5.4,NA,NA
5420500,3/7/2017 20:20,CST,136000,5.4,NA,NA
5420500,3/7/2017 20:30,CST,136000,5.4,101,12.7
5420500,3/7/2017 20:40,CST,136000,5.5,NA,NA
5420500,3/7/2017 20:50,CST,135000,5.5,NA,NA
5420500,3/7/2017 21:00,CST,135000,5.5,102,12.6
5420500,3/7/2017 21:10,CST,135000,5.5,NA,NA
5420500,3/7/2017 21:20,CST,135000,5.5,NA,NA
5420500,3/7/2017 21:30,CST,135000,5.5,101,12.7
5420500,3/7/2017 21:40,CST,135000,5.5,NA,NA
5420500,3/7/2017 21:50,CST,136000,5.5,NA,NA
5420500,3/7/2017 22:00,CST,135000,5.5,101,12.7
5420500,3/7/2017 22:10,CST,134000,5.5,NA,NA
5420500,3/7/2017 22:20,CST,135000,5.5,NA,NA
5420500,3/7/2017 22:30,CST,135000,5.5,101,12.7
5420500,3/7/2017 22:40,CST,136000,5.5,NA,NA
5420500,3/7/2017 22:50,CST,134000,5.5,NA,NA
5420500,3/7/2017 23:00,CST,134000,5.5,101,12.6
5420500,3/7/2017 23:10,CST,135000,5.5,NA,NA
5420500,3/7/2017 23:20,CST,134000,5.5,NA,NA
5420500,3/7/2017 23:30,CST,134000,5.6,100,12.6
5420500,3/7/2017 23:40,CST,135000,5.5,NA,NA
5420500,3/7/2017 23:50,CST,134000,5.5,NA,NA
5420500,3/8/2017 0:00,CST,134000,5.5,101,12.7
5420500,3/8/2017 0:10,CST,135000,5.5,NA,NA
5420500,3/8/2017 0:20,CST,134000,5.5,NA,NA
5420500,3/8/2017 0:30,CST,133000,5.5,100,12.7
5420500,3/8/2017 0:40,CST,133000,5.5,NA,NA
5420500,3/8/2017 0:50,CST,134000,5.5,NA,NA
5420500,3/8/2017 1:00,CST,135000,5.5,100,12.6
5420500,3/8/2017 1:10,CST,134000,5.5,NA,NA
5420500,3/8/2017 1:20,CST,135000,5.5,NA,NA
5420500,3/8/2017 1:30,CST,135000,5.5,100,12.6
5420500,3/8/2017 1:40,CST,132000,5.5,NA,NA
5420500,3/8/2017 1:50,CST,134000,5.4,NA,NA
5420500,3/8/2017 2:00,CST,133000,5.5,100,12.6
5420500,3/8/2017 2:10,CST,134000,5.4,NA,NA
5420500,3/8/2017 2:20,CST,133000,5.4,NA,NA
5420500,3/8/2017 2:30,CST,134000,5.4,100,12.7
5420500,3/8/2017 2:40,CST,133000,5.4,NA,NA
5420500,3/8/2017 2:50,CST,133000,5.4,NA,NA
5420500,3/8/2017 3:00,CST,133000,5.4,99,12.6
5420500,3/8/2017 3:10,CST,133000,5.4,NA,NA
5420500,3/8/2017 3:20,CST,133000,5.4,NA,NA
5420500,3/8/2017 3:30,CST,133000,5.4,99,12.6
5420500,3/8/2017 3:40,CST,132000,5.4,NA,NA
5420500,3/8/2017 3:50,CST,133000,5.3,NA,NA
5420500,3/8/2017 4:00,CST,133000,5.3,99,12.6
5420500,3/8/2017 4:10,CST,132000,5.3,NA,NA
5420500,3/8/2017 4:20,CST,133000,5.3,NA,NA
5420500,3/8/2017 4:30,CST,133000,5.3,98,12.6
5420500,3/8/2017 4:40,CST,133000,5.3,NA,NA
5420500,3/8/2017 4:50,CST,133000,5.3,NA,NA
5420500,3/8/2017 5:00,CST,133000,5.3,99,12.6
5420500,3/8/2017 5:10,CST,134000,5.3,NA,NA
5420500,3/8/2017 5:20,CST,134000,5.3,NA,NA
5420500,3/8/2017 5:30,CST,134000,5.2,98,12.5
5420500,3/8/2017 5:40,CST,133000,5.2,NA,NA
5420500,3/8/2017 5:50,CST,133000,5.2,NA,NA
5420500,3/8/2017 6:00,CST,133000,5.2,98,12.5
5420500,3/8/2017 6:10,CST,133000,5.2,NA,NA
5420500,3/8/2017 6:20,CST,133000,5.2,NA,NA
5420500,3/8/2017 6:30,CST,133000,5.2,98,12.6
5420500,3/8/2017 6:40,CST,133000,5.2,NA,NA
5420500,3/8/2017 6:50,CST,133000,5.2,NA,NA
5420500,3/8/2017 7:00,CST,133000,5.2,98,12.6
5420500,3/8/2017 7:10,CST,133000,5.2,NA,NA
5420500,3/8/2017 7:20,CST,134000,5.2,NA,NA
5420500,3/8/2017 7:30,CST,134000,5.2,98,12.5
5420500,3/8/2017 7:40,CST,132000,5.1,NA,NA
5420500,3/8/2017 7:50,CST,134000,5.1,NA,NA
5420500,3/8/2017 8:00,CST,133000,5.1,98,12.6
5420500,3/8/2017 8:10,CST,132000,5.1,NA,NA
5420500,3/8/2017 8:20,CST,132000,5.1,NA,NA
5420500,3/8/2017 8:30,CST,131000,5.1,98,12.6
5420500,3/8/2017 8:40,CST,129000,5.1,NA,NA
5420500,3/8/2017 8:50,CST,126000,5.1,NA,NA
5420500,3/8/2017 9:00,CST,126000,5.1,98,12.5
5420500,3/8/2017 9:10,CST,127000,5.1,NA,NA
5420500,3/8/2017 9:20,CST,127000,5.1,NA,NA
5420500,3/8/2017 9:30,CST,127000,5.1,99,12.7
5420500,3/8/2017 9:40,CST,127000,5.1,NA,NA
5420500,3/8/2017 9:50,CST,126000,5.1,NA,NA
5420500,3/8/2017 10:00,CST,127000,5.1,98,12.6
5420500,3/8/2017 10:10,CST,127000,5.1,NA,NA
5420500,3/8/2017 10:20,CST,129000,5.1,NA,NA
5420500,3/8/2017 10:30,CST,128000,5.1,99,12.7
5420500,3/8/2017 10:40,CST,129000,5.1,NA,NA
5420500,3/8/2017 10:50,CST,129000,5.1,NA,NA
5420500,3/8/2017 11:00,CST,128000,5.1,99,12.7
5420500,3/8/2017 11:10,CST,128000,5.2,NA,NA
5420500,3/8/2017 11:20,CST,128000,5.2,NA,NA
5420500,3/8/2017 11:30,CST,128000,5.2,100,12.8
5420500,3/8/2017 11:40,CST,128000,5.2,NA,NA
5420500,3/8/2017 11:50,CST,127000,5.2,NA,NA
5420500,3/8/2017 12:00,CST,127000,5.2,100,12.7
5420500,3/8/2017 12:10,CST,128000,5.2,NA,NA
5420500,3/8/2017 12:20,CST,128000,5.2,NA,NA
5420500,3/8/2017 12:30,CST,128000,5.2,101,12.8
5420500,3/8/2017 12:40,CST,128000,5.2,NA,NA
5420500,3/8/2017 12:50,CST,128000,5.2,NA,NA
5420500,3/8/2017 13:00,CST,128000,5.2,101,12.8
5420500,3/8/2017 13:10,CST,128000,5.2,NA,NA
5420500,3/8/2017 13:20,CST,127000,5.2,NA,NA
5420500,3/8/2017 13:30,CST,127000,5.2,101,12.8
5420500,3/8/2017 13:40,CST,127000,5.2,NA,NA
5420500,3/8/2017 13:50,CST,128000,5.2,NA,NA
5420500,3/8/2017 14:00,CST,129000,5.2,102,12.9
5420500,3/8/2017 14:10,CST,128000,5.3,NA,NA
5420500,3/8/2017 14:20,CST,128000,5.3,NA,NA
5420500,3/8/2017 14:30,CST,127000,5.3,102,12.9
5420500,3/8/2017 14:40,CST,128000,5.3,NA,NA
5420500,3/8/2017 14:50,CST,128000,5.3,NA,NA
5420500,3/8/2017 15:00,CST,129000,5.3,102,12.9
5420500,3/8/2017 15:10,CST,128000,5.3,NA,NA
5420500,3/8/2017 15:20,CST,128000,5.3,NA,NA
5420500,3/8/2017 15:30,CST,128000,5.3,103,12.9
5420500,3/8/2017 15:40,CST,129000,5.3,NA,NA
5420500,3/8/2017 15:50,CST,128000,5.3,NA,NA
5420500,3/8/2017 16:00,CST,127000,5.3,103,12.9
5420500,3/8/2017 16:10,CST,127000,5.3,NA,NA
5420500,3/8/2017 16:20,CST,128000,5.4,NA,NA
5420500,3/8/2017 16:30,CST,128000,5.4,103,12.9
5420500,3/8/2017 16:40,CST,127000,5.4,NA,NA
5420500,3/8/2017 16:50,CST,127000,5.4,NA,NA
5420500,3/8/2017 17:00,CST,128000,5.4,103,12.9
5420500,3/8/2017 17:10,CST,127000,5.4,NA,NA
5420500,3/8/2017 17:20,CST,128000,5.4,NA,NA
5420500,3/8/2017 17:30,CST,126000,5.4,103,12.9
5420500,3/8/2017 17:40,CST,128000,5.4,NA,NA
5420500,3/8/2017 17:50,CST,127000,5.4,NA,NA
5420500,3/8/2017 18:00,CST,127000,5.4,103,12.8
5420500,3/8/2017 18:10,CST,128000,5.4,NA,NA
5420500,3/8/2017 18:20,CST,126000,5.4,NA,NA
5420500,3/8/2017 18:30,CST,127000,5.4,103,12.8
5420500,3/8/2017 18:40,CST,127000,5.4,NA,NA
5420500,3/8/2017 18:50,CST,127000,5.4,NA,NA
5420500,3/8/2017 19:00,CST,128000,5.5,102,12.8
5420500,3/8/2017 19:10,CST,127000,5.4,NA,NA
5420500,3/8/2017 19:20,CST,127000,5.5,NA,NA
5420500,3/8/2017 19:30,CST,127000,5.5,102,12.8
5420500,3/8/2017 19:40,CST,126000,5.5,NA,NA
5420500,3/8/2017 19:50,CST,127000,5.5,NA,NA
5420500,3/8/2017 20:00,CST,127000,5.5,102,12.8
5420500,3/8/2017 20:10,CST,127000,5.5,NA,NA
5420500,3/8/2017 20:20,CST,126000,5.5,NA,NA
5420500,3/8/2017 20:30,CST,127000,5.5,102,12.8
5420500,3/8/2017 20:40,CST,127000,5.5,NA,NA
5420500,3/8/2017 20:50,CST,127000,5.5,NA,NA
5420500,3/8/2017 21:00,CST,127000,5.5,101,12.8
5420500,3/8/2017 21:10,CST,127000,5.5,NA,NA
5420500,3/8/2017 21:20,CST,127000,5.5,NA,NA
5420500,3/8/2017 21:30,CST,127000,5.6,101,12.7
5420500,3/8/2017 21:40,CST,127000,5.6,NA,NA
5420500,3/8/2017 21:50,CST,127000,5.6,NA,NA
5420500,3/8/2017 22:00,CST,128000,5.6,101,12.7
5420500,3/8/2017 22:10,CST,127000,5.6,NA,NA
5420500,3/8/2017 22:20,CST,127000,5.6,NA,NA
5420500,3/8/2017 22:30,CST,127000,5.6,101,12.7
5420500,3/8/2017 22:40,CST,128000,5.6,NA,NA
5420500,3/8/2017 22:50,CST,127000,5.6,NA,NA
5420500,3/8/2017 23:00,CST,126000,5.6,100,12.7
5420500,3/8/2017 23:10,CST,127000,5.6,NA,NA
5420500,3/8/2017 23:20,CST,127000,5.6,NA,NA
5420500,3/8/2017 23:30,CST,127000,5.6,100,12.6
5420500,3/8/2017 23:40,CST,127000,5.6,NA,NA
5420500,3/8/2017 23:50,CST,128000,5.6,NA,NA
5420500,3/9/2017 0:00,CST,127000,5.6,100,12.6
5420500,3/9/2017 0:10,CST,127000,5.6,NA,NA
5420500,3/9/2017 0:20,CST,127000,5.6,NA,NA
5420500,3/9/2017 0:30,CST,127000,5.6,100,12.6
5420500,3/9/2017 0:40,CST,127000,5.6,NA,NA
5420500,3/9/2017 0:50,CST,126000,5.6,NA,NA
5420500,3/9/2017 1:00,CST,127000,5.6,99,12.6
5420500,3/9/2017 1:10,CST,127000,5.6,NA,NA
5420500,3/9/2017 1:20,CST,126000,5.5,NA,NA
5420500,3/9/2017 1:30,CST,127000,5.6,99,12.6
5420500,3/9/2017 1:40,CST,127000,5.5,NA,NA
5420500,3/9/2017 1:50,CST,126000,5.5,NA,NA
5420500,3/9/2017 2:00,CST,126000,5.5,99,12.6
5420500,3/9/2017 2:10,CST,126000,5.5,NA,NA
5420500,3/9/2017 2:20,CST,127000,5.5,NA,NA
5420500,3/9/2017 2:30,CST,127000,5.5,99,12.6
5420500,3/9/2017 2:40,CST,125000,5.5,NA,NA
5420500,3/9/2017 2:50,CST,126000,5.5,NA,NA
5420500,3/9/2017 3:00,CST,126000,5.5,98,12.5
5420500,3/9/2017 3:10,CST,126000,5.5,NA,NA
5420500,3/9/2017 3:20,CST,126000,5.5,NA,NA
5420500,3/9/2017 3:30,CST,126000,5.5,98,12.5
5420500,3/9/2017 3:40,CST,125000,5.4,NA,NA
5420500,3/9/2017 3:50,CST,125000,5.4,NA,NA
5420500,3/9/2017 4:00,CST,125000,5.4,98,12.5
5420500,3/9/2017 4:10,CST,125000,5.4,NA,NA
5420500,3/9/2017 4:20,CST,126000,5.4,NA,NA
5420500,3/9/2017 4:30,CST,NA,5.4,98,12.5
5420500,3/9/2017 4:40,CST,126000,5.4,NA,NA
5420500,3/9/2017 4:50,CST,125000,5.4,NA,NA
5420500,3/9/2017 5:00,CST,126000,5.4,97,12.5
5420500,3/9/2017 5:10,CST,125000,5.4,NA,NA
5420500,3/9/2017 5:20,CST,126000,5.4,NA,NA
5420500,3/9/2017 5:30,CST,125000,5.4,98,12.5
5420500,3/9/2017 5:40,CST,125000,5.4,NA,NA
5420500,3/9/2017 5:50,CST,125000,5.4,NA,NA
5420500,3/9/2017 6:00,CST,125000,5.4,97,12.4
5420500,3/9/2017 6:10,CST,125000,5.4,NA,NA
5420500,3/9/2017 6:20,CST,124000,5.4,NA,NA
5420500,3/9/2017 6:30,CST,125000,5.3,97,12.5
5420500,3/9/2017 6:40,CST,125000,5.4,NA,NA
5420500,3/9/2017 6:50,CST,124000,5.3,NA,NA
5420500,3/9/2017 7:00,CST,125000,5.3,97,12.5
5420500,3/9/2017 7:10,CST,124000,5.3,NA,NA
5420500,3/9/2017 7:20,CST,125000,5.3,NA,NA
5420500,3/9/2017 7:30,CST,124000,5.3,97,12.5
5420500,3/9/2017 7:40,CST,124000,5.3,NA,NA
5420500,3/9/2017 7:50,CST,124000,5.3,NA,NA
5420500,3/9/2017 8:00,CST,125000,5.3,97,12.5
5420500,3/9/2017 8:10,CST,125000,5.3,NA,NA
5420500,3/9/2017 8:20,CST,125000,5.3,NA,NA
5420500,3/9/2017 8:30,CST,124000,5.3,97,12.5
5420500,3/9/2017 8:40,CST,124000,5.3,NA,NA
5420500,3/9/2017 8:50,CST,124000,5.3,NA,NA
5420500,3/9/2017 9:00,CST,124000,5.3,98,12.5
5420500,3/9/2017 9:10,CST,124000,5.3,NA,NA
5420500,3/9/2017 9:20,CST,124000,5.3,NA,NA
5420500,3/9/2017 9:30,CST,124000,5.3,98,12.5
5420500,3/9/2017 9:40,CST,116000,5.3,NA,NA
5420500,3/9/2017 9:50,CST,116000,5.3,NA,NA
5420500,3/9/2017 10:00,CST,115000,5.3,98,12.5
5420500,3/9/2017 10:10,CST,114000,5.3,NA,NA
5420500,3/9/2017 10:20,CST,115000,5.3,NA,NA
5420500,3/9/2017 10:30,CST,115000,5.3,98,12.6
5420500,3/9/2017 10:40,CST,115000,5.3,NA,NA
5420500,3/9/2017 10:50,CST,116000,5.3,NA,NA
5420500,3/9/2017 11:00,CST,115000,5.3,99,12.6
5420500,3/9/2017 11:10,CST,116000,5.3,NA,NA
5420500,3/9/2017 11:20,CST,116000,5.3,NA,NA
5420500,3/9/2017 11:30,CST,116000,5.3,100,12.7
5420500,3/9/2017 11:40,CST,116000,5.3,NA,NA
5420500,3/9/2017 11:50,CST,116000,5.3,NA,NA
5420500,3/9/2017 12:00,CST,116000,5.3,100,12.7
5420500,3/9/2017 12:10,CST,116000,5.3,NA,NA
5420500,3/9/2017 12:20,CST,116000,5.3,NA,NA
5420500,3/9/2017 12:30,CST,116000,5.3,101,12.8
5420500,3/9/2017 12:40,CST,117000,5.3,NA,NA
5420500,3/9/2017 12:50,CST,117000,5.3,NA,NA
5420500,3/9/2017 13:00,CST,117000,5.3,102,12.8
5420500,3/9/2017 13:10,CST,117000,5.3,NA,NA
5420500,3/9/2017 13:20,CST,117000,5.4,NA,NA
5420500,3/9/2017 13:30,CST,118000,5.4,102,12.9
5420500,3/9/2017 13:40,CST,117000,5.4,NA,NA
5420500,3/9/2017 13:50,CST,117000,5.4,NA,NA
5420500,3/9/2017 14:00,CST,117000,5.4,103,13
5420500,3/9/2017 14:10,CST,117000,5.4,NA,NA
5420500,3/9/2017 14:20,CST,117000,5.4,NA,NA
5420500,3/9/2017 14:30,CST,118000,5.4,104,13
5420500,3/9/2017 14:40,CST,118000,5.4,NA,NA
5420500,3/9/2017 14:50,CST,118000,5.4,NA,NA
5420500,3/9/2017 15:00,CST,118000,5.4,105,13.1
5420500,3/9/2017 15:10,CST,118000,5.4,NA,NA
5420500,3/9/2017 15:20,CST,119000,5.4,NA,NA
5420500,3/9/2017 15:30,CST,117000,5.4,105,13.1
5420500,3/9/2017 15:40,CST,119000,5.4,NA,NA
5420500,3/9/2017 15:50,CST,119000,5.4,NA,NA
5420500,3/9/2017 16:00,CST,119000,5.5,105,13.1
5420500,3/9/2017 16:10,CST,118000,5.5,NA,NA
5420500,3/9/2017 16:20,CST,119000,5.5,NA,NA
5420500,3/9/2017 16:30,CST,118000,5.5,106,13.1
5420500,3/9/2017 16:40,CST,118000,5.5,NA,NA
5420500,3/9/2017 16:50,CST,118000,5.5,NA,NA
5420500,3/9/2017 17:00,CST,119000,5.5,106,13.2
5420500,3/9/2017 17:10,CST,118000,5.5,NA,NA
5420500,3/9/2017 17:20,CST,118000,5.5,NA,NA
5420500,3/9/2017 17:30,CST,119000,5.5,106,13.2
5420500,3/9/2017 17:40,CST,119000,5.5,NA,NA
5420500,3/9/2017 17:50,CST,119000,5.5,NA,NA
5420500,3/9/2017 18:00,CST,119000,5.6,106,13.2
5420500,3/9/2017 18:10,CST,119000,5.6,NA,NA
5420500,3/9/2017 18:20,CST,118000,5.6,NA,NA
5420500,3/9/2017 18:30,CST,119000,5.6,105,13.1
5420500,3/9/2017 18:40,CST,119000,5.6,NA,NA
5420500,3/9/2017 18:50,CST,119000,5.6,NA,NA
5420500,3/9/2017 19:00,CST,119000,5.6,105,13.1
5420500,3/9/2017 19:10,CST,119000,5.6,NA,NA
5420500,3/9/2017 19:20,CST,119000,5.6,NA,NA
5420500,3/9/2017 19:30,CST,119000,5.6,105,13.1
5420500,3/9/2017 19:40,CST,119000,5.6,NA,NA
5420500,3/9/2017 19:50,CST,120000,5.6,NA,NA
5420500,3/9/2017 20:00,CST,118000,5.6,104,13
5420500,3/9/2017 20:10,CST,119000,5.6,NA,NA
5420500,3/9/2017 20:20,CST,119000,5.7,NA,NA
5420500,3/9/2017 20:30,CST,119000,5.7,104,13
5420500,3/9/2017 20:40,CST,119000,5.7,NA,NA
5420500,3/9/2017 20:50,CST,119000,5.7,NA,NA
5420500,3/9/2017 21:00,CST,119000,5.7,103,12.9
5420500,3/9/2017 21:10,CST,118000,5.7,NA,NA
5420500,3/9/2017 21:20,CST,119000,5.7,NA,NA
5420500,3/9/2017 21:30,CST,119000,5.7,103,12.9
5420500,3/9/2017 21:40,CST,119000,5.7,NA,NA
5420500,3/9/2017 21:50,CST,120000,5.7,NA,NA
5420500,3/9/2017 22:00,CST,119000,5.7,102,12.8
5420500,3/9/2017 22:10,CST,119000,5.7,NA,NA
5420500,3/9/2017 22:20,CST,119000,5.7,NA,NA
5420500,3/9/2017 22:30,CST,119000,5.7,102,12.8
5420500,3/9/2017 22:40,CST,120000,5.8,NA,NA
5420500,3/9/2017 22:50,CST,119000,5.8,NA,NA
5420500,3/9/2017 23:00,CST,120000,5.7,101,12.8
5420500,3/9/2017 23:10,CST,119000,5.8,NA,NA
5420500,3/9/2017 23:20,CST,120000,5.8,NA,NA
5420500,3/9/2017 23:30,CST,119000,5.7,101,12.8
5420500,3/9/2017 23:40,CST,120000,5.7,NA,NA
5420500,3/9/2017 23:50,CST,120000,5.7,NA,NA
5420500,3/10/2017 0:00,CST,120000,5.7,101,12.8
5420500,3/10/2017 0:10,CST,120000,5.7,NA,NA
5420500,3/10/2017 0:20,CST,120000,5.7,NA,NA
5420500,3/10/2017 0:30,CST,119000,5.7,100,12.7
5420500,3/10/2017 0:40,CST,120000,5.7,NA,NA
5420500,3/10/2017 0:50,CST,119000,5.7,NA,NA
5420500,3/10/2017 1:00,CST,119000,5.7,100,12.7
5420500,3/10/2017 1:10,CST,120000,5.7,NA,NA
5420500,3/10/2017 1:20,CST,118000,5.7,NA,NA
5420500,3/10/2017 1:30,CST,120000,5.7,100,12.7
5420500,3/10/2017 1:40,CST,120000,5.7,NA,NA
5420500,3/10/2017 1:50,CST,120000,5.6,NA,NA
5420500,3/10/2017 2:00,CST,119000,5.6,99,12.6
5420500,3/10/2017 2:10,CST,120000,5.6,NA,NA
5420500,3/10/2017 2:20,CST,119000,5.6,NA,NA
5420500,3/10/2017 2:30,CST,119000,5.6,99,12.6
5420500,3/10/2017 2:40,CST,119000,5.6,NA,NA
5420500,3/10/2017 2:50,CST,119000,5.6,NA,NA
5420500,3/10/2017 3:00,CST,119000,5.6,98,12.6
5420500,3/10/2017 3:10,CST,119000,5.6,NA,NA
5420500,3/10/2017 3:20,CST,119000,5.6,NA,NA
5420500,3/10/2017 3:30,CST,119000,5.5,98,12.6
5420500,3/10/2017 3:40,CST,118000,5.5,NA,NA
5420500,3/10/2017 3:50,CST,118000,5.5,NA,NA
5420500,3/10/2017 4:00,CST,118000,5.5,98,12.6
5420500,3/10/2017 4:10,CST,118000,5.5,NA,NA
5420500,3/10/2017 4:20,CST,118000,5.5,NA,NA
5420500,3/10/2017 4:30,CST,118000,5.5,98,12.6
5420500,3/10/2017 4:40,CST,118000,5.5,NA,NA
5420500,3/10/2017 4:50,CST,118000,5.4,NA,NA
5420500,3/10/2017 5:00,CST,116000,5.4,97,12.6
5420500,3/10/2017 5:10,CST,119000,5.4,NA,NA
5420500,3/10/2017 5:20,CST,118000,5.4,NA,NA
5420500,3/10/2017 5:30,CST,119000,5.4,97,12.6
5420500,3/10/2017 5:40,CST,119000,5.4,NA,NA
5420500,3/10/2017 5:50,CST,119000,5.4,NA,NA
5420500,3/10/2017 6:00,CST,119000,5.4,97,12.5
5420500,3/10/2017 6:10,CST,119000,5.4,NA,NA
5420500,3/10/2017 6:20,CST,119000,5.4,NA,NA
5420500,3/10/2017 6:30,CST,119000,5.3,97,12.5
5420500,3/10/2017 6:40,CST,119000,5.3,NA,NA
5420500,3/10/2017 6:50,CST,119000,5.3,NA,NA
5420500,3/10/2017 7:00,CST,120000,5.3,97,12.5
5420500,3/10/2017 7:10,CST,118000,5.3,NA,NA
5420500,3/10/2017 7:20,CST,118000,5.3,NA,NA
5420500,3/10/2017 7:30,CST,118000,5.3,96,12.5
5420500,3/10/2017 7:40,CST,119000,5.3,NA,NA
5420500,3/10/2017 7:50,CST,118000,5.3,NA,NA
5420500,3/10/2017 8:00,CST,119000,5.3,96,12.5
5420500,3/10/2017 8:10,CST,118000,5.2,NA,NA
5420500,3/10/2017 8:20,CST,118000,5.2,NA,NA
5420500,3/10/2017 8:30,CST,118000,5.2,96,12.6
5420500,3/10/2017 8:40,CST,118000,5.2,NA,NA
5420500,3/10/2017 8:50,CST,119000,5.2,NA,NA
5420500,3/10/2017 9:00,CST,119000,5.2,97,12.6
5420500,3/10/2017 9:10,CST,118000,5.2,NA,NA
5420500,3/10/2017 9:20,CST,117000,5.2,NA,NA
5420500,3/10/2017 9:30,CST,118000,5.2,97,12.6
5420500,3/10/2017 9:40,CST,115000,5.2,NA,NA
5420500,3/10/2017 9:50,CST,114000,5.2,NA,NA
5420500,3/10/2017 10:00,CST,113000,5.2,97,12.7
5420500,3/10/2017 10:10,CST,113000,5.2,NA,NA
5420500,3/10/2017 10:20,CST,113000,5.2,NA,NA
5420500,3/10/2017 10:30,CST,114000,5.2,98,12.7
5420500,3/10/2017 10:40,CST,113000,5.2,NA,NA
5420500,3/10/2017 10:50,CST,113000,5.2,NA,NA
5420500,3/10/2017 11:00,CST,113000,5.2,98,12.7
5420500,3/10/2017 11:10,CST,113000,5.2,NA,NA
5420500,3/10/2017 11:20,CST,113000,5.2,NA,NA
5420500,3/10/2017 11:30,CST,113000,5.2,98,12.8
5420500,3/10/2017 11:40,CST,113000,5.2,NA,NA
5420500,3/10/2017 11:50,CST,114000,5.2,NA,NA
5420500,3/10/2017 12:00,CST,114000,5.2,99,12.8
5420500,3/10/2017 12:10,CST,113000,5.2,NA,NA
5420500,3/10/2017 12:20,CST,113000,5.2,NA,NA
5420500,3/10/2017 12:30,CST,114000,5.2,99,12.8
5420500,3/10/2017 12:40,CST,114000,5.2,NA,NA
5420500,3/10/2017 12:50,CST,114000,5.2,NA,NA
5420500,3/10/2017 13:00,CST,114000,5.2,100,12.9
5420500,3/10/2017 13:10,CST,115000,5.2,NA,NA
5420500,3/10/2017 13:20,CST,114000,5.2,NA,NA
5420500,3/10/2017 13:30,CST,114000,5.2,101,12.9
5420500,3/10/2017 13:40,CST,114000,5.2,NA,NA
5420500,3/10/2017 13:50,CST,114000,5.2,NA,NA
5420500,3/10/2017 14:00,CST,114000,5.2,101,13
5420500,3/10/2017 14:10,CST,114000,5.2,NA,NA
5420500,3/10/2017 14:20,CST,114000,5.2,NA,NA
5420500,3/10/2017 14:30,CST,114000,5.2,102,13
5420500,3/10/2017 14:40,CST,114000,5.2,NA,NA
5420500,3/10/2017 14:50,CST,114000,5.2,NA,NA
5420500,3/10/2017 15:00,CST,114000,5.2,102,13
5420500,3/10/2017 15:10,CST,114000,5.2,NA,NA
5420500,3/10/2017 15:20,CST,114000,5.2,NA,NA
5420500,3/10/2017 15:30,CST,114000,5.2,103,13.1
5420500,3/10/2017 15:40,CST,115000,5.2,NA,NA
5420500,3/10/2017 15:50,CST,114000,5.2,NA,NA
5420500,3/10/2017 16:00,CST,114000,5.2,103,13.1
5420500,3/10/2017 16:10,CST,114000,5.2,NA,NA
5420500,3/10/2017 16:20,CST,114000,5.2,NA,NA
5420500,3/10/2017 16:30,CST,114000,5.2,103,13.1
5420500,3/10/2017 16:40,CST,114000,5.2,NA,NA
5420500,3/10/2017 16:50,CST,115000,5.2,NA,NA
5420500,3/10/2017 17:00,CST,114000,5.2,104,13.1
5420500,3/10/2017 17:10,CST,114000,5.2,NA,NA
5420500,3/10/2017 17:20,CST,114000,5.2,NA,NA
5420500,3/10/2017 17:30,CST,114000,5.2,104,13.2
5420500,3/10/2017 17:40,CST,114000,5.2,NA,NA
5420500,3/10/2017 17:50,CST,NA,5.2,NA,NA
5420500,3/10/2017 18:00,CST,115000,5.2,104,13.2
5420500,3/10/2017 18:10,CST,115000,5.2,NA,NA
5420500,3/10/2017 18:20,CST,114000,5.2,NA,NA
5420500,3/10/2017 18:30,CST,115000,5.2,104,13.1
