"date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
2016-12-31,NA,NA,NA,NA,NA,NA,"      E","",""
2017-01-01,-0.033408512796867,-0.713071759295933,0.668916049971802,-15.1143580899951,-27.4940938983396,-4.99974277186291,"       ","",""
2017-01-02,-0.0540724576135618,-0.701153891298801,0.608993711199411,-15.2109942048197,-28.1564111357801,-4.43066819139689,"       ","",""
2017-01-03,0.25266275439279,-0.432572331673399,0.966424828463756,-8.81638773947238,-18.0080446929311,-2.35403662246361,"       ","",""
2017-01-04,-0.058042636881029,-0.72421838912101,0.608045648520812,-8.40210824222338,-16.8173573408025,-2.1187671070867,"       ","",""
2017-01-05,-0.386692435827131,-1.06902411572372,0.32704806021569,-0.172377096924369,-2.97097564592009,1.93600833455651,"       ","",""
2017-01-06,-0.0556433623038663,-0.732746320845843,0.660388154853292,-4.98713588091981,-10.2079311827173,-0.95013563686927,"       ","",""
2017-01-07,-0.469183033400239,-1.12772838264729,0.218895639259491,0.164966558632235,-1.45866785633427,1.49109941120807,"       ","",""
2017-01-08,-0.372180696789208,-1.06277043132001,0.32545206192832,-0.944774945555099,-2.14869920261317,0.276382879712417,"       ","",""
2017-01-09,-0.43061534782007,-1.15155384872423,0.247090131060405,0.807402171273942,-0.517685179784084,2.07834559074945,"       ","",""
2017-01-10,-0.51668197539361,-1.24999646509776,0.172539682291806,1.83012091992282,0.599487130633278,3.2393458779726,"       ","",""
2017-01-11,0.544433042287716,-0.139586986262009,1.25744330427847,6.48160317574044,2.95409138321563,10.5197215313554,"       ","",""
2017-01-12,0.305607867073508,-0.373570277178257,0.964997509373786,3.44335043274702,0.313873300094698,9.79056102458475,"       ","",""
2017-01-13,0.683125018834979,0.00206260606634796,1.34389801019333,-0.233666721826111,-1.94719598455523,2.23833478900862,"       ","",""
2017-01-14,0.767994601186646,0.0290970981154243,1.48771469087124,-3.60640797216155,-5.24713985566869,-2.1985754352383,"       ","",""
2017-01-15,0.0222952354481655,-0.663128860484271,0.710888824152354,-8.23254127258372,-14.7841701982317,-2.52888917643828,"       ","",""
2017-01-16,-0.365803203870731,-1.10648458834678,0.330823192694989,-9.89909501360482,-18.4483798519231,-2.89864668583777,"       ","",""
2017-01-17,-0.0337062053790834,-0.772728729667439,0.71888219478841,-7.34838463506734,-14.6961873382075,-2.27606729326615,"       ","",""
2017-01-18,-0.523733917332918,-1.2849579787358,0.231328933583615,-4.66703013298792,-10.8578828648726,-0.620130258770808,"       ","",""
2017-01-19,0.108062987146764,-0.586471168687628,0.768215661260371,-2.0193930316694,-4.21948888587064,0.1150772813403,"       ","",""
2017-01-20,-0.579743796824261,-1.4005820719606,0.308914959798238,-30.1796066613416,-41.1319584506086,-19.0806351027396,"       ","",""
2017-01-21,1.44763985230216,0.7236829174102,2.17233045000658,-4.07071643923215,-6.56548600547058,-2.15116637151515,"       ","",""
2017-01-22,-0.160196568965832,-0.854407514502972,0.585897615806487,-6.36484984125345,-13.111296542159,-1.6556014463599,"       ","",""
2017-01-23,-0.0734266657787565,-0.789392407647231,0.607555244168095,-6.72157989958085,-12.1179309083189,-2.16007716203735,"       ","",""
2017-01-24,0.575320535228442,-0.204314182256456,1.35288012706804,-8.90378264923728,-16.8228612697075,-2.93714644138935,"       ","",""
2017-01-25,0.659411193220876,-0.00086171193103697,1.38277652523033,-14.4313558962014,-25.2081860873734,-5.80140024322701,"       ","",""
2017-01-26,0.0880894630720327,-0.634584575179524,0.803781995379137,-12.4936203833929,-23.1057357596204,-3.81657035403354,"       ","",""
2017-01-27,-0.0269174063411313,-0.721402906198029,0.681374633010668,-14.0856398258627,-25.433185003866,-4.71183728580884,"       ","",""
2017-01-28,-0.304313898653575,-1.0084941082232,0.432525905719027,-10.721698473421,-20.9271858710019,-2.55273848570413,"       ","",""
2017-01-29,-0.306373953877718,-1.01615852598748,0.373417836862705,-12.243884992443,-24.0355055810508,-3.6263912882302,"       ","",""
2017-01-30,-0.019661360913912,-0.729454154376015,0.666498115706543,-14.8495659370039,-27.6154966491068,-5.09874150567175,"       ","",""
2017-01-31,-0.231903439310696,-0.931254232515249,0.484429470566281,-10.6975295761751,-21.9779458099881,-3.1529925035679,"       ","",""
2017-02-01,-0.195748475504143,-0.918502530621822,0.524862396558328,-15.4564781522487,-28.7305144958231,-4.50008349940404,"       ","",""
2017-02-02,-0.249533214020986,-1.00754844057061,0.476113352739869,-8.01299725754915,-16.1707625677193,-2.61340074852655,"       ","",""
2017-02-03,0.535532629156147,-0.174135152868789,1.21220837230746,-4.94692715634107,-10.5875230102043,-1.30035950341429,"       ","",""
2017-02-04,-0.888805645812836,-1.69775628972216,-0.127529782929053,0.371752221581176,-1.6810977126504,2.03299085718479,"       ","",""
2017-02-05,0.909253579621005,0.160532168818511,1.63039685293844,-1.78039002492229,-3.27072952906124,-0.289606620957066,"       ","",""
2017-02-06,-0.135922384608826,-0.873831939454153,0.612143356087158,-1.67769938280254,-3.81608728887621,0.0852777861875475,"       ","",""
2017-02-07,0.307939060246302,-0.387124437203177,1.0121138048054,1.26047789998924,-0.257286785992653,3.0062377932599,"       ","",""
2017-02-08,0.0510719976104237,-0.76205149593181,0.829918021827656,10.2487231109837,2.00285809580774,21.099918771023,"       ","",""
2017-02-09,0.306755318814762,-0.380183673741909,1.04281568842407,5.36194438483363,3.86067539870318,7.01031413102719,"       ","",""
2017-02-10,0.29267181252432,-0.422341653412785,1.00252864406014,7.0990139143484,2.414662302994,15.6438605135111,"       ","",""
