"date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
2017-05-04,7.67483558690476,5.02710190674592,9.99918315781333,-5.09693763193575,-8.84095264723545,-0.743398545375449,"w      ","",""
2017-05-05,7.70295062969203,5.06702332648848,10.1367614262272,-3.60372435506752,-8.02018216522716,1.4880253581481,"w      ","",""
2017-05-06,10.3438105428604,7.46008755800985,13.0702942675951,-6.08084645276556,-11.4359653826381,-1.49444729942737,"w      ","",""
2017-05-07,15.2569322104247,12.6687615794161,17.7016030231221,-7.72345202311443,-12.5826503090691,-3.25744114800055,"w      ","",""
2017-05-08,14.4059303338596,11.7275289672404,17.1629245016753,-11.3364880878004,-16.4138405363034,-6.26059452592133,"w      ","",""
2017-05-09,16.1609622080139,13.4996410672236,18.7046401572285,-13.773758802711,-18.39798177332,-9.244843931369,"w      ","",""
2017-05-10,14.2915433785114,9.6335539872246,18.1354284780538,-7.85295596235037,-11.7394929172791,-3.9360108080875,"w      ","",""
2017-05-11,17.4901590829751,14.7863264275033,20.204674764555,-12.4341441792492,-17.2587261672697,-8.10244279816473,"w      ","",""
2017-05-12,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-05-31,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-06-01,8.25535968883449,5.14948319329636,11.0032205895015,-9.35882629248889,-13.5528223870865,-5.32131660399931,"w      ","",""
2017-06-02,13.499777385168,10.5842588104409,16.1495148695869,-13.1705282756178,-16.7322065661794,-9.2842251123752,"w      ","",""
2017-06-03,12.2503282238708,9.19292911764866,14.7467114096338,-12.1073935873753,-16.1674133694258,-8.00894775192061,"w      ","",""
2017-06-04,14.8974661327404,12.5395234558854,17.2484450592668,-13.2738359792786,-16.4181033000709,-9.85151911044069,"w      ","",""
2017-06-05,11.126401159438,8.60166395503179,13.6495776824828,-12.8752387824302,-16.5789826087971,-8.52497500831912,"w      ","",""
2017-06-06,16.3717155776915,13.2636056636918,19.0386366565547,-16.5171924124771,-20.2429191323878,-12.6919428117862,"w      ","",""
2017-06-07,22.1846119385578,19.5721166311946,25.3849605746701,-19.8397138461845,-24.2034223174719,-16.2038093295486,"w      ","",""
2017-06-08,22.3255931352423,19.6987506378727,24.9212951166946,-19.2097215288195,-22.985977431778,-15.3764966849842,"w      ","",""
2017-06-09,22.6073645074358,20.1619028735496,25.4304114292076,-20.6860686823463,-24.1678293152909,-17.1226290946914,"w      ","",""
2017-06-10,20.5068265872799,17.9260453378374,23.5507520309113,-21.7121691028975,-25.598315287045,-18.3667406153678,"w      ","",""
2017-06-11,19.9086033331584,16.6576714958161,22.5155785572652,-23.0792214756888,-26.5938167019542,-18.85569288107,"w      ","",""
2017-06-12,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-06-30,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-07-01,3.28509499704405,0.259529071425707,6.15000198021199,-15.7337841900098,-24.7500496508084,-8.38562063295188,"w      ","",""
2017-07-02,3.39569659026664,0.342181067689676,6.10220495628588,-12.107592165822,-19.9663679087464,-4.89349579092115,"w      ","",""
2017-07-03,7.17346822636233,4.47313495235811,9.64993073681073,-11.565462875568,-16.7416246721946,-6.91262737630215,"w      ","",""
2017-07-04,11.9842483539222,9.25131610790606,14.883214900664,-12.6493096044004,-16.684106806132,-8.54209080739037,"w      ","",""
2017-07-05,11.5245535609564,8.65770505712479,13.9412748087696,-14.0866978345198,-17.8325226994707,-10.0362306117964,"w      ","",""
2017-07-06,10.3573518232346,7.82161975412238,13.1061271342459,-11.21804117986,-15.0531602256454,-7.47601731725121,"w      ","",""
2017-07-07,8.87586313912749,6.21986407344274,11.4827034512918,-8.5117767027178,-12.2415419580844,-4.73488576220023,"w      ","",""
2017-07-08,13.2485659141081,10.2576722264105,15.8799231837738,-10.8634851215767,-14.3816881478943,-6.72156732294889,"w      ","",""
2017-07-09,9.93382645380498,7.38974182321057,12.7708145740182,-11.8513434452571,-16.0214207691621,-8.12847792903383,"w      ","",""
2017-07-10,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-07-11,5.49255281465456,2.90447431697595,8.13975214087158,-11.5663504934671,-16.9865841964409,-6.59945518463609,"w      ","",""
2017-07-12,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-07-31,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-08-01,7.06538019152721,4.48183409346413,9.77310176765116,-4.99326876854928,-8.83753607103565,-1.41532263821398,"w      ","",""
2017-08-02,10.9673647288391,8.42612062339182,13.7406595354017,-6.52125393237644,-10.9734060387324,-2.33987970134633,"w      ","",""
2017-08-03,13.1381497315007,10.3478086016762,15.8279044931804,-13.4548829152498,-17.3040177950731,-8.95793585164634,"w      ","",""
2017-08-04,10.6301329963294,7.93569848973279,13.1308905904771,-6.95733942577731,-11.2118212499398,-2.54150485585412,"w      ","",""
2017-08-05,19.2190464709051,16.6508199496027,22.2060228154,-8.8326865594959,-13.6417297554709,-3.79361920507998,"w      ","",""
2017-08-06,24.2859751358637,21.9810847152428,26.9563716766083,-14.2415315187257,-18.2777121065013,-8.40730410596147,"w      ","",""
2017-08-07,20.7891519667322,18.0732814416318,23.21205623648,-14.0367718215114,-19.4518769069043,-8.46162367328278,"w      ","",""
