site_no,dateTime,tz_cd,Discharge_ft3s,WaterTemp_C,DO_mgL,DOsat_pct
1191000,1/1/2017 0:00,EST,14.7,1.3,12.8,91
1191000,1/1/2017 0:15,EST,14.7,1.3,12.8,91
1191000,1/1/2017 0:30,EST,14.7,1.4,12.8,91
1191000,1/1/2017 0:45,EST,14.7,1.4,12.8,91
1191000,1/1/2017 1:00,EST,14.7,1.4,12.8,91
1191000,1/1/2017 1:15,EST,14.7,1.4,12.8,91
1191000,1/1/2017 1:30,EST,14.7,1.4,12.8,91
1191000,1/1/2017 1:45,EST,14.7,1.4,12.8,91
1191000,1/1/2017 2:00,EST,14.7,1.4,12.7,91
1191000,1/1/2017 2:15,EST,14.7,1.4,12.7,91
1191000,1/1/2017 2:30,EST,14.7,1.4,12.7,91
1191000,1/1/2017 2:45,EST,14.7,1.4,12.7,90
1191000,1/1/2017 3:00,EST,14.7,1.4,12.7,90
1191000,1/1/2017 3:15,EST,14.7,1.4,12.7,90
1191000,1/1/2017 3:30,EST,14.7,1.4,12.7,90
1191000,1/1/2017 3:45,EST,14.7,1.4,12.7,90
1191000,1/1/2017 4:00,EST,14.7,1.4,12.6,90
1191000,1/1/2017 4:15,EST,14.7,1.4,12.6,90
1191000,1/1/2017 4:30,EST,14.7,1.4,12.6,90
1191000,1/1/2017 4:45,EST,14.7,1.4,12.6,90
1191000,1/1/2017 5:00,EST,14.7,1.4,12.6,90
1191000,1/1/2017 5:15,EST,14.7,1.4,12.6,90
1191000,1/1/2017 5:30,EST,14.7,1.4,12.6,90
1191000,1/1/2017 5:45,EST,14.7,1.3,12.6,90
1191000,1/1/2017 6:00,EST,14.7,1.3,12.6,90
1191000,1/1/2017 6:15,EST,14.7,1.3,12.6,90
1191000,1/1/2017 6:30,EST,14.7,1.3,12.6,90
1191000,1/1/2017 6:45,EST,14.7,1.3,12.6,90
1191000,1/1/2017 7:00,EST,14.7,1.2,12.6,89
1191000,1/1/2017 7:15,EST,14.7,1.2,12.6,89
1191000,1/1/2017 7:30,EST,14.7,1.2,12.6,89
1191000,1/1/2017 7:45,EST,14.7,1.2,12.6,89
1191000,1/1/2017 8:00,EST,14.7,1.2,12.6,89
1191000,1/1/2017 8:15,EST,14.7,1.2,12.6,89
1191000,1/1/2017 8:30,EST,14.7,1.2,12.6,90
1191000,1/1/2017 8:45,EST,14.7,1.2,12.7,90
1191000,1/1/2017 9:00,EST,14.7,1.2,12.7,90
1191000,1/1/2017 9:15,EST,14.7,1.2,12.8,90
1191000,1/1/2017 9:30,EST,14.7,1.2,12.8,91
1191000,1/1/2017 9:45,EST,14.7,1.2,12.8,91
1191000,1/1/2017 10:00,EST,14.7,1.3,12.9,91
1191000,1/1/2017 10:15,EST,14.7,1.3,12.9,92
1191000,1/1/2017 10:30,EST,14.7,1.4,12.9,92
1191000,1/1/2017 10:45,EST,14.7,1.4,13,93
1191000,1/1/2017 11:00,EST,14.7,1.4,13.1,93
1191000,1/1/2017 11:15,EST,14.7,1.4,13.1,94
1191000,1/1/2017 11:30,EST,14.7,1.5,13.2,94
1191000,1/1/2017 11:45,EST,14.7,1.5,13.2,94
1191000,1/1/2017 12:00,EST,14.7,1.5,13.3,95
1191000,1/1/2017 12:15,EST,14.7,1.5,13.3,95
1191000,1/1/2017 12:30,EST,14.7,1.6,13.4,96
1191000,1/1/2017 12:45,EST,14.7,1.6,13.4,96
1191000,1/1/2017 13:00,EST,14.7,1.6,13.5,97
1191000,1/1/2017 13:15,EST,14.7,1.8,13.5,97
1191000,1/1/2017 13:30,EST,14.7,1.8,13.5,98
1191000,1/1/2017 13:45,EST,14.7,1.9,13.6,98
1191000,1/1/2017 14:00,EST,14.7,1.9,13.6,99
1191000,1/1/2017 14:15,EST,14.7,1.9,13.7,99
1191000,1/1/2017 14:30,EST,14.7,2,13.7,99
1191000,1/1/2017 14:45,EST,14.7,2,13.8,100
1191000,1/1/2017 15:00,EST,14.7,2,13.8,100
1191000,1/1/2017 15:15,EST,14.1,2,13.8,100
1191000,1/1/2017 15:30,EST,14.1,2.1,13.8,100
1191000,1/1/2017 15:45,EST,14.1,2.1,13.8,100
1191000,1/1/2017 16:00,EST,14.1,2.1,13.8,100
1191000,1/1/2017 16:15,EST,14.1,2.1,13.8,100
1191000,1/1/2017 16:30,EST,14.1,2.2,13.7,100
1191000,1/1/2017 16:45,EST,14.1,2.2,13.7,100
1191000,1/1/2017 17:00,EST,14.1,2.2,13.6,99
1191000,1/1/2017 17:15,EST,14.1,2.2,13.6,99
1191000,1/1/2017 17:30,EST,14.1,2.2,13.5,99
1191000,1/1/2017 17:45,EST,14.1,2.2,13.5,98
1191000,1/1/2017 18:00,EST,14.1,2.2,13.4,98
1191000,1/1/2017 18:15,EST,14.1,2.2,13.4,98
1191000,1/1/2017 18:30,EST,14.1,2.2,13.3,97
1191000,1/1/2017 18:45,EST,14.1,2.2,13.3,97
1191000,1/1/2017 19:00,EST,14.1,2.2,13.2,96
1191000,1/1/2017 19:15,EST,14.1,2.2,13.2,96
1191000,1/1/2017 19:30,EST,14.1,2.1,13.2,96
1191000,1/1/2017 19:45,EST,14.1,2.1,13.1,95
1191000,1/1/2017 20:00,EST,14.1,2,13.1,95
1191000,1/1/2017 20:15,EST,14.1,2,13.1,95
1191000,1/1/2017 20:30,EST,14.1,1.9,13.1,94
1191000,1/1/2017 20:45,EST,13.5,1.8,13,94
1191000,1/1/2017 21:00,EST,14.1,1.7,13,94
1191000,1/1/2017 21:15,EST,14.1,1.7,13,93
1191000,1/1/2017 21:30,EST,14.1,1.6,13,93
1191000,1/1/2017 21:45,EST,14.1,1.5,12.9,92
1191000,1/1/2017 22:00,EST,13.5,1.4,12.9,92
1191000,1/1/2017 22:15,EST,13.5,1.4,12.9,92
1191000,1/1/2017 22:30,EST,13.5,1.3,12.9,92
1191000,1/1/2017 22:45,EST,13.5,1.2,12.9,91
1191000,1/1/2017 23:00,EST,13.5,1.2,12.9,91
1191000,1/1/2017 23:15,EST,13.5,1.1,12.9,91
1191000,1/1/2017 23:30,EST,13.5,1,12.9,91
1191000,1/1/2017 23:45,EST,13.5,1,12.9,91
1191000,1/2/2017 0:00,EST,13.5,0.9,12.9,91
1191000,1/2/2017 0:15,EST,13.5,0.8,12.9,90
1191000,1/2/2017 0:30,EST,13.5,0.8,12.9,90
1191000,1/2/2017 0:45,EST,13.5,0.8,12.9,90
1191000,1/2/2017 1:00,EST,13.5,0.7,12.9,90
1191000,1/2/2017 1:15,EST,13.5,0.7,12.9,90
1191000,1/2/2017 1:30,EST,13.5,0.6,12.9,90
1191000,1/2/2017 1:45,EST,13.5,0.6,13,90
1191000,1/2/2017 2:00,EST,13.5,0.6,13,90
1191000,1/2/2017 2:15,EST,13,0.5,13,90
1191000,1/2/2017 2:30,EST,13,0.5,13,90
1191000,1/2/2017 2:45,EST,13,0.5,13,90
1191000,1/2/2017 3:00,EST,13,0.4,13,90
1191000,1/2/2017 3:15,EST,13,0.4,13,90
1191000,1/2/2017 3:30,EST,13,0.4,13,90
1191000,1/2/2017 3:45,EST,13,0.4,13,90
1191000,1/2/2017 4:00,EST,13,0.3,13,90
1191000,1/2/2017 4:15,EST,13,0.3,13,90
1191000,1/2/2017 4:30,EST,13,0.3,13.1,90
1191000,1/2/2017 4:45,EST,13,0.3,13.1,90
1191000,1/2/2017 5:00,EST,13,0.2,13.1,90
1191000,1/2/2017 5:15,EST,13,0.2,13.1,90
1191000,1/2/2017 5:30,EST,13,0.2,13.1,90
1191000,1/2/2017 5:45,EST,13,0.2,13.1,90
1191000,1/2/2017 6:00,EST,12.5,0.2,13.1,90
1191000,1/2/2017 6:15,EST,12.5,0.1,13.1,90
1191000,1/2/2017 6:30,EST,12.5,0.1,13.1,90
1191000,1/2/2017 6:45,EST,12.5,0.1,13.1,90
1191000,1/2/2017 7:00,EST,12.5,0.1,13.1,90
1191000,1/2/2017 7:15,EST,12.5,0.1,13.1,90
1191000,1/2/2017 7:30,EST,12.5,0.1,13.1,90
1191000,1/2/2017 7:45,EST,12.5,0.1,13.1,90
1191000,1/2/2017 8:00,EST,12.5,0.1,13.2,90
1191000,1/2/2017 8:15,EST,12.5,0.1,13.2,91
1191000,1/2/2017 8:30,EST,12.5,0.1,13.2,91
1191000,1/2/2017 8:45,EST,12.5,0.1,13.2,91
1191000,1/2/2017 9:00,EST,12.5,0.2,13.3,91
1191000,1/2/2017 9:15,EST,12,0.2,13.3,92
1191000,1/2/2017 9:30,EST,12,0.2,13.4,92
1191000,1/2/2017 9:45,EST,12,0.2,13.4,92
1191000,1/2/2017 10:00,EST,12,0.2,13.5,93
1191000,1/2/2017 10:15,EST,12,0.3,13.5,93
1191000,1/2/2017 10:30,EST,12,0.3,13.6,94
1191000,1/2/2017 10:45,EST,12,0.3,13.6,94
1191000,1/2/2017 11:00,EST,12,0.3,13.7,94
1191000,1/2/2017 11:15,EST,12,0.4,13.7,95
1191000,1/2/2017 11:30,EST,12,0.4,13.8,96
1191000,1/2/2017 11:45,EST,12,0.4,13.8,96
1191000,1/2/2017 12:00,EST,12,0.4,13.8,96
1191000,1/2/2017 12:15,EST,12,0.5,13.9,96
1191000,1/2/2017 12:30,EST,11.5,0.5,13.9,97
1191000,1/2/2017 12:45,EST,11.5,0.5,13.9,97
1191000,1/2/2017 13:00,EST,11.5,0.6,14,97
1191000,1/2/2017 13:15,EST,11.5,0.6,14,98
1191000,1/2/2017 13:30,EST,11.5,0.6,14.1,98
1191000,1/2/2017 13:45,EST,11.5,0.6,14.1,98
1191000,1/2/2017 14:00,EST,11.5,0.7,14.2,99
1191000,1/2/2017 14:15,EST,11.5,0.7,14.2,99
1191000,1/2/2017 14:30,EST,11.5,0.7,14.2,100
1191000,1/2/2017 14:45,EST,11.5,0.8,14.3,100
1191000,1/2/2017 15:00,EST,11.5,0.8,14.3,100
1191000,1/2/2017 15:15,EST,11.5,0.8,14.3,100
1191000,1/2/2017 15:30,EST,11.5,0.8,14.3,101
1191000,1/2/2017 15:45,EST,11.5,0.9,14.3,101
1191000,1/2/2017 16:00,EST,11.5,0.9,14.3,101
1191000,1/2/2017 16:15,EST,11.5,0.9,14.3,101
1191000,1/2/2017 16:30,EST,11,1,14.3,101
1191000,1/2/2017 16:45,EST,11,1,14.2,100
1191000,1/2/2017 17:00,EST,11,1,14.2,100
1191000,1/2/2017 17:15,EST,11,1,14.2,100
1191000,1/2/2017 17:30,EST,11,1.1,14.1,100
1191000,1/2/2017 17:45,EST,11,1.1,14.1,100
1191000,1/2/2017 18:00,EST,11,1.1,14,99
1191000,1/2/2017 18:15,EST,11,1.1,14,99
1191000,1/2/2017 18:30,EST,11,1.2,13.9,99
1191000,1/2/2017 18:45,EST,11,1.2,13.9,98
1191000,1/2/2017 19:00,EST,11,1.2,13.8,98
1191000,1/2/2017 19:15,EST,11,1.2,13.8,98
1191000,1/2/2017 19:30,EST,11,1.2,13.7,98
1191000,1/2/2017 19:45,EST,11,1.2,13.7,97
1191000,1/2/2017 20:00,EST,11,1.3,13.6,97
1191000,1/2/2017 20:15,EST,11,1.3,13.6,97
1191000,1/2/2017 20:30,EST,11,1.3,13.6,96
1191000,1/2/2017 20:45,EST,11,1.3,13.5,96
1191000,1/2/2017 21:00,EST,11,1.3,13.5,96
1191000,1/2/2017 21:15,EST,11,1.3,13.5,96
1191000,1/2/2017 21:30,EST,11.5,1.3,13.4,95
1191000,1/2/2017 21:45,EST,11.5,1.3,13.4,95
1191000,1/2/2017 22:00,EST,11.5,1.3,13.3,95
1191000,1/2/2017 22:15,EST,11.5,1.3,13.3,94
1191000,1/2/2017 22:30,EST,11.5,1.3,13.2,94
1191000,1/2/2017 22:45,EST,11.5,1.3,13.2,94
1191000,1/2/2017 23:00,EST,11.5,1.3,13.2,93
1191000,1/2/2017 23:15,EST,11.5,1.3,13.1,93
1191000,1/2/2017 23:30,EST,11.5,1.3,13.1,93
1191000,1/2/2017 23:45,EST,11,1.3,13.1,93
1191000,1/3/2017 0:00,EST,11,1.3,13,92
1191000,1/3/2017 0:15,EST,11,1.3,13,92
1191000,1/3/2017 0:30,EST,11,1.2,13,92
1191000,1/3/2017 0:45,EST,11,1.2,13,92
1191000,1/3/2017 1:00,EST,11,1.2,13,92
1191000,1/3/2017 1:15,EST,11,1.2,13,92
1191000,1/3/2017 1:30,EST,11,1.2,12.9,92
1191000,1/3/2017 1:45,EST,11,1.2,12.9,92
1191000,1/3/2017 2:00,EST,11,1.2,12.9,92
1191000,1/3/2017 2:15,EST,11,1.2,12.9,92
1191000,1/3/2017 2:30,EST,11,1.2,12.9,92
1191000,1/3/2017 2:45,EST,11,1.2,12.9,92
1191000,1/3/2017 3:00,EST,11,1.2,12.9,91
1191000,1/3/2017 3:15,EST,11,1.3,12.9,91
1191000,1/3/2017 3:30,EST,11,1.3,12.9,91
1191000,1/3/2017 3:45,EST,11,1.3,12.8,91
1191000,1/3/2017 4:00,EST,11,1.3,12.8,91
1191000,1/3/2017 4:15,EST,11,1.3,12.8,91
1191000,1/3/2017 4:30,EST,11,1.3,12.8,91
1191000,1/3/2017 4:45,EST,11,1.4,12.8,91
1191000,1/3/2017 5:00,EST,11,1.4,12.8,91
1191000,1/3/2017 5:15,EST,11,1.4,12.8,91
1191000,1/3/2017 5:30,EST,11,1.4,12.8,91
1191000,1/3/2017 5:45,EST,11,1.4,12.8,91
1191000,1/3/2017 6:00,EST,11,1.4,12.7,91
1191000,1/3/2017 6:15,EST,11,1.4,12.7,91
1191000,1/3/2017 6:30,EST,11.5,1.4,12.7,91
1191000,1/3/2017 6:45,EST,11.5,1.5,12.7,91
1191000,1/3/2017 7:00,EST,11.5,1.5,12.7,91
1191000,1/3/2017 7:15,EST,11.5,1.5,12.7,91
1191000,1/3/2017 7:30,EST,11.5,1.5,12.7,91
1191000,1/3/2017 7:45,EST,11.5,1.5,12.7,91
1191000,1/3/2017 8:00,EST,11.5,1.6,12.7,91
1191000,1/3/2017 8:15,EST,11.5,1.6,12.7,91
1191000,1/3/2017 8:30,EST,11.5,1.6,12.7,91
1191000,1/3/2017 8:45,EST,12,1.6,12.6,91
1191000,1/3/2017 9:00,EST,12,1.7,12.7,91
1191000,1/3/2017 9:15,EST,12,1.7,12.7,91
1191000,1/3/2017 9:30,EST,12,1.8,12.7,91
1191000,1/3/2017 9:45,EST,12,1.8,12.7,91
1191000,1/3/2017 10:00,EST,12.5,1.8,12.7,92
1191000,1/3/2017 10:15,EST,12.5,1.9,12.7,92
1191000,1/3/2017 10:30,EST,12.5,1.9,12.8,92
1191000,1/3/2017 10:45,EST,13,2,12.8,92
1191000,1/3/2017 11:00,EST,13,2,12.8,93
1191000,1/3/2017 11:15,EST,13,2.1,12.8,93
1191000,1/3/2017 11:30,EST,13.5,2.1,12.9,93
1191000,1/3/2017 11:45,EST,13.5,2.1,12.9,94
1191000,1/3/2017 12:00,EST,14.1,2.2,13,94
1191000,1/3/2017 12:15,EST,14.1,2.2,13,95
1191000,1/3/2017 12:30,EST,14.7,2.2,13,95
1191000,1/3/2017 12:45,EST,14.7,2.3,13,95
1191000,1/3/2017 13:00,EST,14.7,2.3,13,95
1191000,1/3/2017 13:15,EST,15.2,2.4,13,95
1191000,1/3/2017 13:30,EST,15.8,2.4,13,96
1191000,1/3/2017 13:45,EST,15.8,2.4,13.1,96
1191000,1/3/2017 14:00,EST,16.5,2.5,13.1,96
1191000,1/3/2017 14:15,EST,16.5,2.5,13.1,96
1191000,1/3/2017 14:30,EST,17.1,2.6,13.1,96
1191000,1/3/2017 14:45,EST,17.8,2.6,13.1,97
1191000,1/3/2017 15:00,EST,18.4,2.7,13.1,97
1191000,1/3/2017 15:15,EST,19.1,2.8,13.1,97
1191000,1/3/2017 15:30,EST,19.8,2.8,13.1,97
1191000,1/3/2017 15:45,EST,20.5,2.9,13,97
1191000,1/3/2017 16:00,EST,21.9,2.9,13,97
1191000,1/3/2017 16:15,EST,22.7,2.9,13,97
1191000,1/3/2017 16:30,EST,24.2,3,12.9,96
1191000,1/3/2017 16:45,EST,26.6,3,12.9,96
1191000,1/3/2017 17:00,EST,29.2,3.1,12.8,96
1191000,1/3/2017 17:15,EST,32,3.1,12.8,96
1191000,1/3/2017 17:30,EST,36.7,3.1,12.7,95
1191000,1/3/2017 17:45,EST,39.2,3.2,12.7,95
1191000,1/3/2017 18:00,EST,45.6,3.2,12.6,94
1191000,1/3/2017 18:15,EST,49.6,3.3,12.5,94
1191000,1/3/2017 18:30,EST,53.7,3.3,12.5,94
1191000,1/3/2017 18:45,EST,59.4,3.3,12.4,93
1191000,1/3/2017 19:00,EST,64.8,3.3,12.4,93
1191000,1/3/2017 19:15,EST,71.6,3.3,12.4,93
1191000,1/3/2017 19:30,EST,78.6,3.2,12.4,92
1191000,1/3/2017 19:45,EST,85.8,3.2,12.3,92
1191000,1/3/2017 20:00,EST,93.1,3.2,12.3,92
1191000,1/3/2017 20:15,EST,99.9,3.2,12.3,92
1191000,1/3/2017 20:30,EST,105,3.1,12.3,92
1191000,1/3/2017 20:45,EST,111,3.1,12.3,92
1191000,1/3/2017 21:00,EST,113,3.1,12.3,92
1191000,1/3/2017 21:15,EST,120,3,12.3,92
1191000,1/3/2017 21:30,EST,122,3,12.3,92
1191000,1/3/2017 21:45,EST,128,3,12.3,92
1191000,1/3/2017 22:00,EST,130,3,12.3,92
1191000,1/3/2017 22:15,EST,135,3,12.3,91
1191000,1/3/2017 22:30,EST,137,3,12.3,91
1191000,1/3/2017 22:45,EST,138,2.9,12.2,91
1191000,1/3/2017 23:00,EST,140,2.9,12.2,91
1191000,1/3/2017 23:15,EST,142,2.9,12.2,91
1191000,1/3/2017 23:30,EST,143,2.9,12.2,91
1191000,1/3/2017 23:45,EST,144,2.9,12.2,91
1191000,1/4/2017 0:00,EST,144,2.9,12.2,91
1191000,1/4/2017 0:15,EST,143,2.9,12.2,91
1191000,1/4/2017 0:30,EST,143,3,12.2,91
1191000,1/4/2017 0:45,EST,142,3,12.2,91
1191000,1/4/2017 1:00,EST,142,3,12.2,91
1191000,1/4/2017 1:15,EST,141,3,12.2,91
1191000,1/4/2017 1:30,EST,140,3,12.2,91
1191000,1/4/2017 1:45,EST,140,3,12.2,91
1191000,1/4/2017 2:00,EST,139,2.9,12.2,91
1191000,1/4/2017 2:15,EST,138,2.9,12.2,91
1191000,1/4/2017 2:30,EST,137,2.9,12.2,91
1191000,1/4/2017 2:45,EST,137,2.9,12.2,91
1191000,1/4/2017 3:00,EST,136,2.9,12.2,91
1191000,1/4/2017 3:15,EST,135,2.8,12.3,91
1191000,1/4/2017 3:30,EST,134,2.8,12.3,91
1191000,1/4/2017 3:45,EST,132,2.8,12.3,91
1191000,1/4/2017 4:00,EST,131,2.8,12.3,91
1191000,1/4/2017 4:15,EST,131,2.8,12.3,91
1191000,1/4/2017 4:30,EST,129,2.7,12.3,91
1191000,1/4/2017 4:45,EST,127,2.7,12.3,91
1191000,1/4/2017 5:00,EST,126,2.7,12.3,91
1191000,1/4/2017 5:15,EST,124,2.7,12.3,91
1191000,1/4/2017 5:30,EST,122,2.7,12.3,91
1191000,1/4/2017 5:45,EST,121,2.7,12.3,90
1191000,1/4/2017 6:00,EST,119,2.7,12.3,90
1191000,1/4/2017 6:15,EST,117,2.6,12.3,90
1191000,1/4/2017 6:30,EST,115,2.6,12.3,90
1191000,1/4/2017 6:45,EST,113,2.6,12.3,90
1191000,1/4/2017 7:00,EST,112,2.6,12.3,90
1191000,1/4/2017 7:15,EST,109,2.6,12.3,90
1191000,1/4/2017 7:30,EST,108,2.6,12.3,90
1191000,1/4/2017 7:45,EST,105,2.6,12.3,90
1191000,1/4/2017 8:00,EST,103,2.6,12.3,90
1191000,1/4/2017 8:15,EST,101,2.6,12.3,90
1191000,1/4/2017 8:30,EST,99.2,2.6,12.3,90
1191000,1/4/2017 8:45,EST,97.7,2.6,12.3,90
1191000,1/4/2017 9:00,EST,95.4,2.6,12.3,90
1191000,1/4/2017 9:15,EST,93.9,2.6,12.3,90
1191000,1/4/2017 9:30,EST,91.6,2.6,12.3,90
1191000,1/4/2017 9:45,EST,90.2,2.6,12.3,90
1191000,1/4/2017 10:00,EST,88,2.6,12.3,91
1191000,1/4/2017 10:15,EST,86.5,2.7,12.3,91
1191000,1/4/2017 10:30,EST,85.1,2.7,12.3,91
1191000,1/4/2017 10:45,EST,83.6,2.7,12.3,91
1191000,1/4/2017 11:00,EST,82.2,2.8,12.3,91
1191000,1/4/2017 11:15,EST,80.8,2.8,12.4,92
1191000,1/4/2017 11:30,EST,79.4,2.9,12.4,92
1191000,1/4/2017 11:45,EST,77.9,3,12.4,92
1191000,1/4/2017 12:00,EST,76.5,3,12.4,92
1191000,1/4/2017 12:15,EST,75.1,3.1,12.4,93
1191000,1/4/2017 12:30,EST,73.7,3.1,12.4,93
1191000,1/4/2017 12:45,EST,72.3,3.2,12.5,93
1191000,1/4/2017 13:00,EST,71.6,3.2,12.5,93
1191000,1/4/2017 13:15,EST,70.2,3.2,12.5,93
1191000,1/4/2017 13:30,EST,69.5,3.3,12.5,94
1191000,1/4/2017 13:45,EST,68.2,3.3,12.5,94
1191000,1/4/2017 14:00,EST,67.5,3.3,12.5,94
1191000,1/4/2017 14:15,EST,66.1,3.4,12.5,94
1191000,1/4/2017 14:30,EST,65.5,3.4,12.5,94
1191000,1/4/2017 14:45,EST,64.1,3.5,12.5,94
1191000,1/4/2017 15:00,EST,63.5,3.5,12.5,94
1191000,1/4/2017 15:15,EST,62.8,3.5,12.5,94
1191000,1/4/2017 15:30,EST,62.2,3.5,12.4,94
1191000,1/4/2017 15:45,EST,60.9,3.5,12.4,94
1191000,1/4/2017 16:00,EST,60.1,3.5,12.4,94
1191000,1/4/2017 16:15,EST,59.4,3.5,12.4,93
1191000,1/4/2017 16:30,EST,58.7,3.5,12.3,93
1191000,1/4/2017 16:45,EST,57.9,3.5,12.3,93
1191000,1/4/2017 17:00,EST,57.2,3.5,12.3,93
1191000,1/4/2017 17:15,EST,56.5,3.5,12.3,93
1191000,1/4/2017 17:30,EST,55.8,3.5,12.3,92
1191000,1/4/2017 17:45,EST,54.4,3.5,12.3,92
1191000,1/4/2017 18:00,EST,53.7,3.4,12.3,92
1191000,1/4/2017 18:15,EST,53,3.4,12.2,92
1191000,1/4/2017 18:30,EST,52.3,3.4,12.2,92
1191000,1/4/2017 18:45,EST,52.3,3.4,12.2,92
1191000,1/4/2017 19:00,EST,51.6,3.3,12.2,91
1191000,1/4/2017 19:15,EST,50.9,3.3,12.1,91
1191000,1/4/2017 19:30,EST,50.2,3.2,12.1,91
1191000,1/4/2017 19:45,EST,49.6,3.2,12.1,90
1191000,1/4/2017 20:00,EST,49.6,3.2,12.1,90
1191000,1/4/2017 20:15,EST,48.9,3.1,12.1,90
1191000,1/4/2017 20:30,EST,48.2,3.1,12.1,90
1191000,1/4/2017 20:45,EST,48.2,3.1,12.1,90
1191000,1/4/2017 21:00,EST,47.6,3,12.1,90
1191000,1/4/2017 21:15,EST,46.9,3,12,90
1191000,1/4/2017 21:30,EST,46.9,3,12.1,90
1191000,1/4/2017 21:45,EST,46.3,2.9,12,90
1191000,1/4/2017 22:00,EST,45.6,2.9,12.1,90
1191000,1/4/2017 22:15,EST,45.6,2.8,12.1,89
1191000,1/4/2017 22:30,EST,45,2.8,12.1,89
1191000,1/4/2017 22:45,EST,45,2.8,12.1,89
1191000,1/4/2017 23:00,EST,44.3,2.7,12.1,89
1191000,1/4/2017 23:15,EST,44.3,2.7,12.1,89
1191000,1/4/2017 23:30,EST,43.7,2.7,12.1,89
1191000,1/4/2017 23:45,EST,42.8,2.6,12.1,89
1191000,1/5/2017 0:00,EST,42.8,2.6,12.1,89
1191000,1/5/2017 0:15,EST,41.9,2.5,12.1,89
1191000,1/5/2017 0:30,EST,41.9,2.5,12.1,89
1191000,1/5/2017 0:45,EST,41,2.5,12.1,89
1191000,1/5/2017 1:00,EST,41,2.4,12.1,89
1191000,1/5/2017 1:15,EST,41,2.4,12.1,89
1191000,1/5/2017 1:30,EST,40.1,2.3,12.2,89
1191000,1/5/2017 1:45,EST,40.1,2.3,12.2,89
1191000,1/5/2017 2:00,EST,39.2,2.2,12.2,89
1191000,1/5/2017 2:15,EST,39.2,2.2,12.2,89
1191000,1/5/2017 2:30,EST,38.4,2.2,12.2,89
1191000,1/5/2017 2:45,EST,38.4,2.1,12.2,89
1191000,1/5/2017 3:00,EST,38.4,2.1,12.2,89
1191000,1/5/2017 3:15,EST,37.5,2,12.2,89
1191000,1/5/2017 3:30,EST,37.5,2,12.2,89
1191000,1/5/2017 3:45,EST,36.7,1.9,12.3,89
1191000,1/5/2017 4:00,EST,36.7,1.9,12.3,89
1191000,1/5/2017 4:15,EST,36.7,1.8,12.3,89
1191000,1/5/2017 4:30,EST,35.9,1.8,12.3,89
1191000,1/5/2017 4:45,EST,35.9,1.8,12.3,89
1191000,1/5/2017 5:00,EST,35.1,1.7,12.3,89
1191000,1/5/2017 5:15,EST,35.1,1.7,12.4,89
1191000,1/5/2017 5:30,EST,35.1,1.6,12.4,89
1191000,1/5/2017 5:45,EST,34.3,1.6,12.4,89
1191000,1/5/2017 6:00,EST,34.3,1.5,12.4,89
1191000,1/5/2017 6:15,EST,34.3,1.5,12.4,89
1191000,1/5/2017 6:30,EST,34.3,1.5,12.4,89
1191000,1/5/2017 6:45,EST,33.5,1.4,12.4,89
1191000,1/5/2017 7:00,EST,33.5,1.4,12.5,89
1191000,1/5/2017 7:15,EST,33.5,1.4,12.5,89
1191000,1/5/2017 7:30,EST,33.5,1.3,12.5,89
1191000,1/5/2017 7:45,EST,32.7,1.3,12.5,89
1191000,1/5/2017 8:00,EST,32.7,1.2,12.5,89
1191000,1/5/2017 8:15,EST,32.7,1.2,12.6,89
1191000,1/5/2017 8:30,EST,32.7,1.2,12.6,89
1191000,1/5/2017 8:45,EST,32,1.2,12.6,89
1191000,1/5/2017 9:00,EST,32,1.2,12.6,90
1191000,1/5/2017 9:15,EST,32,1.2,12.7,90
1191000,1/5/2017 9:30,EST,31,1.2,12.7,90
1191000,1/5/2017 9:45,EST,31,1.2,12.7,90
1191000,1/5/2017 10:00,EST,31,1.2,12.8,90
1191000,1/5/2017 10:15,EST,31,1.2,12.8,91
1191000,1/5/2017 10:30,EST,30.1,1.2,12.8,91
1191000,1/5/2017 10:45,EST,30.1,1.2,12.9,91
1191000,1/5/2017 11:00,EST,30.1,,,
1191000,1/5/2017 11:15,EST,30.1,,,
1191000,1/5/2017 11:30,EST,30.1,,,
1191000,1/5/2017 11:45,EST,29.2,,,
1191000,1/5/2017 12:00,EST,29.2,1.3,,90
1191000,1/5/2017 12:15,EST,29.2,1.3,13.1,93
1191000,1/5/2017 12:30,EST,29.2,1.3,13.2,94
1191000,1/5/2017 12:45,EST,29.2,1.4,13.3,94
1191000,1/5/2017 13:00,EST,28.3,1.4,13.3,95
1191000,1/5/2017 13:15,EST,28.3,1.4,13.4,95
1191000,1/5/2017 13:30,EST,28.3,1.4,13.4,96
1191000,1/5/2017 13:45,EST,27.5,1.4,13.4,96
1191000,1/5/2017 14:00,EST,27.5,1.5,13.5,96
1191000,1/5/2017 14:15,EST,27.5,1.5,13.5,96
1191000,1/5/2017 14:30,EST,27.5,1.5,13.5,97
1191000,1/5/2017 14:45,EST,27.5,1.6,13.5,97
1191000,1/5/2017 15:00,EST,26.6,1.6,13.5,97
1191000,1/5/2017 15:15,EST,26.6,1.6,13.6,97
1191000,1/5/2017 15:30,EST,26.6,1.6,13.5,97
1191000,1/5/2017 15:45,EST,26.6,1.6,13.6,97
1191000,1/5/2017 16:00,EST,25.8,1.6,13.5,97
1191000,1/5/2017 16:15,EST,25.8,1.6,13.5,97
